mu alpha beta
2.976004188574104 4.980173318328986 7.607252377203394
2.9935789711830982 4.964426215240798 7.403334822011013
2.976643227986384 4.989580222914032 7.853024452208738
2.9746736647098673 4.9918231165776366 7.683978165234359
2.974531488057642 4.987809762105446 7.456153683520312
2.990657982637352 4.991642821130762 7.699590837367909
3.0174849082707866 4.9994266953168935 8.262719391914837
3.0017975945494455 5.009744807021019 8.555995131788062
2.9600359388127164 4.951043637564243 7.54819639287591
2.9853934638091353 4.982514954027639 7.822380583652273
2.994319305056875 5.005510738365004 8.12702880958371
2.970577249201805 5.020667938933015 8.470314889813508
2.9834125332912285 4.983562885335474 7.815149655073334
2.956075856975997 5.017523137933407 8.281613825312117
2.9898869115140077 5.012742150225705 7.838117661373399
2.9972580171264704 4.961374726529324 7.863361030649284
3.025639059089499 5.023108484797903 8.332229056745478
2.972510910531918 4.986643598432446 7.8412846838056645
2.9942356156282184 4.986515265466671 8.216748410581003
3.02791064548567 4.93621096847808 7.386822599368382
2.996670124067051 4.987883556348936 8.106075382985058
2.9895597370961084 4.96736197805151 7.997458199082772
2.975614652262668 4.951870672856776 7.760426086948993
2.990200509651536 4.960016707728554 7.648341322880865
2.995172333315479 4.976458181634205 8.050983815578789
2.9920641211229135 4.962854595053957 7.67287448600541
2.9947639820078056 5.0149559996552275 8.553695724346815
2.988641546444112 5.014664760457072 7.9325850886762455
3.023362931605702 5.00657350412773 8.475436561005965
2.973467017107727 5.0148734692799195 8.321874710951029
2.9903696039195173 4.949592928480775 7.337974147721006
2.9615427745278073 4.970754190711579 7.748955882597997
2.9721360755981086 4.9845515523976545 7.682401641009688
2.971083802181994 4.979586509163354 8.088941050478171
2.9834661753145717 4.991559799321261 8.118959579021631
2.956061944113196 5.028515427460384 8.247864559784716
2.958944071448327 4.988266909518006 8.233954508826944
3.004979719474226 4.982630197180289 8.153239363502378
2.961965793472933 5.0355430323171095 8.686222476893652
2.9872215594648854 4.983437067697628 7.871059502105523
3.0002239163151483 4.969138311966414 7.820732611387856
2.9994648800023507 4.984372812618077 8.081894552527794
2.9975632019979868 4.958253218993424 7.689989772256483
3.0278940765540603 4.991207210884782 8.062978476499529
2.987286323282246 4.987929713991843 7.80563801989424
2.970070940202824 5.01452535825132 8.069437027448869
2.9949203693454356 4.9879239977795145 8.46399884759122
2.9755462708194322 4.938315000849134 8.008589779026696
3.0192497220865646 4.9830851984944795 7.75771459200688
2.9833754049910604 4.9745036434784575 8.085747829183127
2.9848329119608654 4.974328339359483 7.8993798668179025
2.96909218093448 4.966441337392022 7.7872929203836705
2.9850688077396534 4.962975179969148 7.631868928423903
2.9621722555982597 5.0143925750064415 8.541388437146297
2.9752366627805 5.047229309251493 8.626714138655087
2.958936321056318 4.975551594668679 7.923906957916814
2.9784013522472907 4.988723815520889 8.013776895435539
2.970022832807156 4.977948373283955 8.089781899450003
3.0273573924547375 4.9950014701552945 7.720821733287214
2.968099143506036 5.004881831265996 8.730656242729788
3.011375166053346 4.9649160061740565 7.834333524074359
3.0015208451247357 4.947943464884894 7.475360237953496
3.00099672119358 4.9604324815256495 7.655609411329923
3.013804707267656 4.984671327195588 7.892802349800288
2.9772401381314646 5.022715797208079 8.251743903457793
2.993179419070455 5.0079918586170615 7.9293453720728975
2.96514371691231 5.0116842324945585 8.254753702891811
2.952882930543615 4.9712983328259694 7.727962205017705
2.983605791300497 4.960707309912343 7.891589314355496
2.9886438348727165 4.94915838335003 7.733766983108141
3.0014319099393423 4.9942964614073535 8.174873889501594
3.003679197061015 4.9473851209912505 7.727007601654409
3.004383144601547 5.0188439818881205 8.013335932113755
2.999430108473483 5.000937396376852 8.439332311125888
2.983154236890979 5.004194274131862 8.07990125572761
2.9932129542061934 4.945276682741111 7.644978489274506
2.984599289116082 5.011874811363561 8.309039220606957
2.9821634166485755 5.032483766317454 8.39906965734433
2.9781681027029885 4.995740119435545 8.238059648503041
3.0185408233356017 5.0060355833575 8.280525441993827
2.9972085642963195 5.026165122475202 8.45873209170258
2.9866903633115602 4.966871189543945 7.467365126981248
3.0062965631271723 5.033995915842945 8.326144196603307
2.990958115531558 5.0454056443534645 8.494883562680197
2.9692337312271917 4.967602683412864 7.864018270939191
2.972846985949154 5.0167359698302745 7.83138064602704
2.9842897751754975 4.99901973776563 8.078565857839479
3.006334249695047 4.938292032192473 7.60414457214331
3.0286935590217783 5.012185090563815 7.803968498115719
2.992921325861602 5.023982877347172 8.275459490122753
3.008132132735415 4.936515799733224 7.37713074877172
3.003084091893733 4.927736391529973 7.280757302625002
2.9989051175916575 4.9664751175606385 7.734070790730701
2.9754704864031747 5.02846965007257 8.715746219517369
3.0056865768056733 4.987745824496028 7.789198445466566
3.0143057521974543 5.013681180204195 8.323067353864284
2.957982785915492 4.992687536566981 8.025261370631537
3.0023341881820684 4.989945214125927 7.914335849912637
2.981240211418856 4.982898457597142 7.819980261559032
2.9805727277878633 4.992238302868632 7.895418902356863
2.9615438991689262 5.004906035211566 8.167389372521605
2.9908250314451075 5.016888224526936 8.17601519601447
3.000299516888598 5.012366893526636 7.972267250434006
2.985407435978342 5.016776475035576 8.119872224635422
2.9836736376787436 5.041321856512788 8.565784664041862
2.993443642820193 5.023896101469837 8.64914059980499
2.998160715590263 5.022961817205434 8.459646388371167
2.9790155980315576 5.023803060445954 8.448000809771097
2.9687902442786256 5.0355209397332406 8.378608378999346
2.980281280690549 4.9782765075463296 7.730707070487424
2.974707095587473 5.005998966963893 8.093493035264478
2.9755552993491947 5.006268741157789 8.136536535296337
2.986771213974608 4.972402244810298 8.009615841521741
3.016536553839254 4.979790201481937 7.413443598833388
2.9819607635101586 5.007375076477309 7.901907208862666
2.9967008393697587 5.02160362650693 7.880521576843167
2.989877811228655 5.034547351609037 8.26104834306624
2.9971930092366765 4.991292761125346 8.455149219486024
3.0089402533664047 4.9884664397281275 7.852270799164264
2.976622592821683 4.994952983992896 7.857761913286619
2.9755328340834972 4.998870898258489 7.8520197971146715
2.967981733400972 5.001688794982134 8.154906645068042
3.0296303940998968 5.008690105001022 7.8056948934189
2.9985912316215604 5.000091777591205 7.7011660719440975
3.000141142566132 4.993538768755929 7.628835354189795
2.983364155329396 4.984661520748716 8.385589008170856
2.98981808654146 4.975487447370845 8.050486277695413
2.988165625795534 5.023147934630945 8.522808433526764
3.018341642440509 4.996331254219858 8.176513850682461
3.005724051624693 4.981134199473053 7.69136959158296
3.0193886812860415 4.979698090790651 7.684952980975371
2.9795225020523866 4.9872411914974615 7.6543793814804255
3.0069997581117374 5.035907816249701 8.41312409183832
2.9609565128996103 4.984846510589232 7.903829401641311
2.986251195820599 4.97665113419579 7.567835025495921
2.994571067329308 4.9845470045427 8.577989525473509
2.9922129700630027 5.009300030354998 8.262777268996503
2.995696187767673 4.981310169310173 7.777674662532014
2.9914405063461023 4.9938425337241545 7.7397343757791495
2.982347238387162 4.982871552257658 7.738223631886603
2.981058540069169 5.009310846824489 8.288372030353898
2.9808982391769137 4.996586267482007 8.157224764024583
3.0102510166401037 5.005222304791806 8.313103839581865
3.002396079131018 5.025411571287398 7.9996867255752715
2.983845407473011 4.999641493495598 8.006895700707364
2.988901832683544 4.991424000993119 7.948095909543547
2.992051043853464 5.03047533617407 8.175681752327773
2.989655954501632 5.014182139059957 8.040463393981122
2.966757066290758 5.004167382618926 8.249365108957809
2.9571173069592063 4.968285710790803 7.545624095588384
2.9730574901413616 4.993238648401645 8.1708447960187
2.9921099411701633 4.98648981506587 8.141408977132125
3.024876389277581 5.01021061157294 8.28203180605183
2.974872273878717 4.981022333182764 8.14879597157658
2.993338831077746 4.993065968109228 7.824847431466487
3.008239025574221 4.997965839883444 7.836933397692161
3.0062409273087116 4.980179745578609 8.113620547473388
2.956370152420668 4.952733992436439 7.3982248406695845
2.990915996040262 4.979459006564822 7.613444581951827
3.0229191295376996 4.949408008927415 7.652509429726498
2.9826384834425697 4.971255510789972 7.743509051946768
2.9847274675890603 5.006820723141778 8.273079699032946
2.9902361420183237 5.00734682000571 8.525405029496193
3.006080970856537 5.002363615106118 8.391945570439379
2.9807381542783205 5.021114210853945 8.260419087856176
2.9955951869123725 4.977553187223296 7.6130224270080875
2.9937743893975983 5.043040210992288 8.356302601462104
2.984099874323212 4.987420973033465 7.800024229907455
2.9958568276512083 4.972756846060929 7.761478136100263
3.000311451787581 5.0017638534269535 7.909481391856446
2.9977300707538572 4.9897075905903545 7.970529323383947
2.95588963519912 5.034739881998557 8.075763983515543
2.981066543570622 4.998757296622636 8.79081915321179
2.9910963484818995 4.974244160109671 7.761936487043163
3.011103212079677 5.00720695593109 7.942121504093308
2.994872846121907 5.046156747062827 8.360133901643303
3.0044281624568856 5.000568007328727 8.525525541429268
3.0138210807907533 4.979775472177314 7.8190060205206215
3.0132529581005274 4.981217333782223 7.798795240091534
3.009536870949608 4.99462731957659 7.655832987983472
2.981522375866428 5.026026943375477 8.385559253691703
2.987001565359748 4.972759851900884 8.178086315974136
3.0064276008786504 5.027138689309375 8.367111935394753
2.9874594922063022 5.01534474237726 8.216500681908848
2.998108116489988 4.998350380188097 7.806906739604422
2.96926331864388 4.995030332494384 8.148408538045167
3.0020971800070204 4.969023498283877 7.9504238162996215
3.0001698458842463 4.997058599658283 8.139427973228514
2.991392722310081 5.0026836873611344 7.886691784467573
3.0096608797491435 4.999166038596923 8.11607014791216
2.9861297702338847 5.005853202537683 8.303346544238412
2.998512146048502 5.000910762850506 8.573822402876276
2.998028583931844 4.968814859582565 7.812883346660156
2.983607971591213 4.965129683222726 7.719937135240358
3.0163039823145588 4.967781582663983 7.7326362566800295
2.9934554170426946 5.005260538490838 8.709942807517459
2.996271924807739 4.965008929174119 7.79644884211908
3.0136922277233418 4.97887958211204 7.93157714189244
2.9714051134614614 5.013621454970481 8.194441396456236
2.9636759310481273 5.014287974422493 8.685290367418283
2.950262563418598 5.012688296922108 8.21360711484043
3.0255969758442207 5.007490739106561 8.16455201027192
3.0199986027220773 5.0053431238152735 8.296445353120067
2.969668568797276 4.968354864607047 8.103025053772917
2.9941374427255543 4.991120937872623 8.013548807317614
2.96329651468066 5.018393299715572 8.152174106001958
2.973486802734322 5.0244199056956145 8.247160712047007
2.9828032712846992 5.012155445585257 8.322540339518861
2.996897067883246 5.003574721646553 8.448918605871928
2.9981687055393254 5.00282855679728 8.277895405419041
2.992949098372238 5.026632654169221 8.489188345899464
3.01260071581298 4.990819822434393 8.27629561571574
3.01267598778867 4.990653946987723 8.092981717392817
3.0116861416378935 5.021946429245068 8.026500875902169
2.9716759929425023 4.970552529911938 8.086738627576764
2.957926946090877 4.993332911211089 8.29392184333833
3.0057052891097014 4.99081332243404 8.013360752078732
2.9798872271788017 5.011421470602702 7.920793831278408
2.9905235036723523 5.000957506776598 8.003844747667136
2.977769257314675 5.007890384410367 7.946070797783817
2.976031927718158 4.951498682925637 8.069243550090686
2.9973919813830485 4.982728374825234 7.919877170231871
2.9912071938293425 4.982027586860974 8.049429238841467
3.0075838902183047 5.002154515852208 8.230972838042755
3.0099692610535547 4.963820069455254 7.781780925364826
3.0183851545760136 4.943792260746286 7.631632933937181
2.9967153970991816 4.977351150475731 7.545265592900287
2.9858420057057646 4.994972304740198 7.961494244224717
2.963588400969768 5.0248974608358585 8.326998775325917
2.9836697493088007 5.007344448837324 8.031587046200682
2.9809747733934646 5.01969034613015 8.114709337581553
2.993424613835305 5.013222181664556 7.978304987120509
2.994351514710115 5.014590173609334 8.002306230805345
2.998993697013638 5.025605187929836 8.127677181371507
2.958857905033527 5.038769008642867 8.53630333201004
3.0032041841548747 5.00920392125607 7.890874610187092
3.00354091102143 5.007909213857023 7.793103816527923
3.006941271672376 5.001794487166073 8.009810806871466
2.9862837541116534 4.985852513417349 7.876548085450791
3.0013625215144857 4.943991649780511 7.741103586885537
3.0296600372371914 4.980154121519942 7.731865885390995
2.9729769141331066 5.007343110948118 8.42478028872533
2.984407171512169 5.000888604677962 8.184378614085967
2.9958412008144015 5.002798096055118 8.344324867890544
3.023071666513094 4.995110244409381 8.227650187602936
3.000525600085375 5.020873131494181 8.047640320014207
3.0076635327374617 4.990971094139604 8.212453565904674
3.0118521827205402 5.001898107882404 8.312853359763038
2.961943206240181 5.013269465742622 7.80242006304797
3.010445151943011 5.035270302765915 8.00001183296423
3.003588398894968 5.023869606350013 7.962235594921108
2.9540487880427477 4.970357626381207 7.628179225732467
2.9907435681004264 4.986242480631167 8.27366037722318
3.006857221715101 4.988035325754849 7.85894845928516
2.9955925227454046 4.99865196188305 7.9166048221230945
3.0137994335947167 4.990915864916951 7.643651052590557
3.02204553948321 4.991698395490438 8.306779069616402
3.0009271340288284 4.990238167384295 7.978393238927824
3.0141343788190422 4.988515642680448 7.98077873972752
3.001454385963717 5.000062401892501 8.025190410069838
3.0011159901016495 5.0007516006044215 8.083142367655027
3.0097688049970674 5.04347917098204 8.303744954398057
2.9801423505827245 4.997443746141354 7.736058828655943
3.004745294251989 4.981906159991746 8.113360619325562
2.9992963221242954 4.987602668930272 8.344281372930862
3.002531229141995 4.9923716648062735 8.180977070464614
2.9774382772182624 4.971354886900475 7.941155239784435
2.971224252114943 4.97021200920056 8.056123326911715
2.98546589776297 4.982842955558057 7.8764309963504955
2.981702292994364 5.009140923683791 8.167121778831262
2.984284106379776 5.012122740460477 8.240123680273225
3.0182357550687273 5.010456860024521 8.54865991956982
2.979402410908764 4.985709837233983 7.938337180213818
3.0041586905987927 5.041044406066651 8.410013282272176
2.9611298413094604 4.992397716079962 7.913806394933172
2.9651072230560747 4.943384113653157 7.300921458667903
3.019211550115804 5.005311906425435 8.125126173265258
2.9639898878077733 5.023622324032989 8.312126689443549
3.0111067416526778 5.020727820940273 8.521716308496892
2.9992250883919485 5.028674167999257 8.450491137934561
2.9960342660494708 5.020571358522304 8.350695915237408
2.995507435445863 4.966738578633467 7.752464418340396
2.9899646160258198 5.047069671651888 8.71036717258258
2.9925948118996026 4.996385000254849 7.71706573257979
3.011665947920046 4.966773817199476 8.029402153620476
3.0054570995874377 4.9632186507638965 7.763770336392554
2.969549757008978 4.999687621023262 8.073615706988207
2.986683734852537 4.999965724143413 8.13526086048927
2.9950309686898495 4.995711230438627 8.434071360451592
2.986012653215747 5.009044108266931 8.080956361003926
2.9512614908760035 4.9761450218402485 7.820250334392343
2.957146115437108 4.988621634074944 7.4475312027764184
2.9778538127936627 4.980052942193319 7.637329161041988
2.9932974275702757 5.039087007175971 8.4429782380331
3.005612888486166 5.014446074955307 8.7289499648661
2.982823497564352 5.009126563831378 8.30292703632158
3.010021599014264 5.018549428430587 8.428787954521571
2.951048313762442 4.9828600917455494 8.117412985456628
2.9994943392701527 4.9823146108451395 8.067250847431714
2.9629317353837514 4.974303697497696 7.928224450836332
2.9814588966827404 4.995045140340996 8.030328815122902
2.9837978783119836 4.9977886872668105 8.168750299850457
2.9887040619842824 4.968061885758081 7.7638198616319665
3.0072424817047754 5.013753840704718 8.633430244293642
3.0255266806281256 4.9982687918470035 8.098196496815131
3.0073885020797597 5.003662730033249 8.136458489433387
2.9671998907366217 4.993396499856247 8.249616635048804
3.029841288820201 5.058352478998607 8.689687086519468
3.003255697272999 5.001496421707327 7.94156471971393
2.995990475920332 4.980484645749626 8.257971039970112
2.985814601633409 4.970294619576499 7.754755130041759
2.9874932224164663 4.968219849105598 7.5956603170074475
2.9716805174092515 4.966559023779379 7.495821806920066
2.9898354080946943 4.969118840189027 7.720592434254942
2.994486274895602 4.990335645734255 7.560091494015284
2.999199543502251 5.014599765676436 7.955057679513062
2.9794517218241823 4.956840860809607 7.494578443321889
2.967592238431334 5.01113832768991 7.9978170923618155
2.9669780832430153 5.01573906253538 7.979592693651321
2.9949008405669053 4.991091811255284 8.452919318647139
2.992677352586782 5.010598266036763 8.470474011604969
2.993012341970008 5.013515892557217 8.519395531463001
2.9843165894626487 4.983026765131465 7.946788513587738
3.013830570452432 5.008146174905773 7.57277510364337
2.9905722360941613 5.004589626589395 8.348575532914277
2.9550843294239795 5.037072330267221 8.591153049472396
3.0012131498648045 4.966159545816214 7.838428835203824
3.0198699475453212 4.965831947820646 7.554499986130412
3.015881798715772 4.9605556686218675 7.684829596147586
2.998867010353131 4.934926319912693 7.756077040000724
2.9751434225324944 4.959805661499452 7.424472712685125
2.978603514658747 5.025551846161978 8.628762760657795
2.975413675327478 5.024862277915692 7.766978023419976
2.9709431421772083 4.9845235827282695 7.988912045483697
2.9793214731661606 4.982584532184285 7.814478941885002
2.9847827575045374 4.984473981215348 7.850565397334056
2.998271521555155 4.978174309814008 7.836561872148551
2.977792391082298 4.995955505320346 8.049928908453602
2.96817090558531 4.953864978379489 8.008232764171433
2.9995503412001097 4.9573553528689605 7.51330655342268
2.9948536807064743 4.99908879103836 7.512186793159803
2.994347406723644 4.98969574151304 7.9581676758138045
2.987011136105002 5.0163540719959 7.821941902852455
2.9935722239517037 5.0044035459423215 7.748413875713953
3.003255981276966 4.988915236280402 7.958136789613355
2.988389133568799 5.026718074678124 8.351411670943522
2.9902193965899384 5.0222920064375565 8.312289278992536
2.987916300290477 5.022030534924505 8.369778760846376
2.9901558840560325 4.985683896093345 7.925690354503167
2.9885279813797285 4.985374568727435 7.755246294780211
2.9645388738017275 5.031676102525851 7.9607767875384665
2.97197633040927 5.015816718076469 8.013030490614053
2.9996122080277776 4.953102236610573 7.762489481617029
2.9793183737577853 5.030872857942039 8.827713292687424
2.9460615230732508 5.030770825089534 8.81774454156961
2.9708454827300335 4.960871954836259 8.233349191359682
2.970404564188825 4.968664617416499 7.647375300046688
2.9356922103149237 5.006446790703998 8.240996211695828
2.956567225999004 4.993350308989708 8.14612201902854
2.9616237972746626 5.0020446015094615 8.21317954599675
2.9858696223286794 4.9981846464620325 8.03541307614264
2.9585396896542813 5.060268233874541 8.51609542855199
2.992125225508569 5.022673991173058 8.44636643880327
2.9656563797955555 5.040354899832739 8.332286146464314
2.9748657636761733 5.028768540671062 8.354355566452725
2.984873622373882 4.986965166392281 7.608609765289326
2.977838591804014 4.976386520795092 7.5276428506468465
3.0073007111759558 5.011325961452812 8.394355446223843
2.978812796739578 5.012859048732329 8.407990972790868
3.000861933731859 4.976616539364962 8.188506098038873
2.97645983054916 5.0071943973866775 7.927790221177648
3.0118457113425605 4.999696511975477 8.041027448331295
2.966253342638564 4.982880907906857 7.925000466560469
2.9911282905737457 5.0233465420138526 8.369772313155739
2.9790176380233087 4.982839383064061 7.8660578791164895
2.9941796237866223 4.984252482457153 8.057894524222771
2.9699771858398742 4.972131626434383 8.223973026061383
2.9898884910062877 4.9905660785906765 8.119658129490846
2.9955978878187084 4.986519938349436 8.022771287848064
2.9757120662344083 5.010384665884384 8.86824025992328
2.976541478932609 4.9833779321390255 7.883368139551901
2.9896407950962396 4.967349073544781 7.458431206534409
2.9712091968214644 4.998768665723913 7.7934936339461265
3.0165448525575878 5.022643270544664 8.157864969198728
3.0033124313533635 5.021762827602499 8.504936912470072
2.988500127783752 5.008488202965929 8.551668724611655
2.948338210851282 4.978473231748889 7.507316710499964
2.9686908808365184 4.994373771283792 7.901492534319016
2.960543171664406 5.0369654359278515 8.039374111625733
2.9992141571170428 4.978782569117412 7.384737905863734
3.015434145645303 4.993692922957117 7.732634234332444
3.0167092310876384 5.008983699889845 7.851266333615886
2.9794475996263294 4.991050434183704 8.001782335562003
2.9554278597404204 5.002852503394341 8.150298289869125
2.9801454608340388 4.972012293058853 8.34798883096039
2.949472659715973 4.983673280289343 7.813234490051191
3.004972466262665 4.956272524675561 7.437229368802601
2.986610159246213 5.005554573235574 8.147836951947452
2.9854448112234353 4.983338268352423 7.982221493341237
3.002641368566204 5.013913361746344 8.626286572631951
3.004921387233213 4.985394245516374 7.288896448794456
2.998927580243188 4.965301323961092 8.069079343261217
2.9650939357748047 4.984128729758876 7.96824502810247
2.9693232955360056 4.972922438397512 8.005480418956191
2.9797633297386974 4.981886229242181 8.113739405278043
2.986701658817846 5.002562049070762 8.032888463636965
2.9926932342021986 5.014389039187022 8.381207071027106
3.0018197012104615 5.010630908950189 8.14573297092294
3.0133953557453976 5.059125607862201 8.760890180959676
2.9967146517163545 4.982887245446435 8.312022850694131
2.9932355981921397 5.000558349234892 8.244503374757945
3.0014733637112845 5.00055805234333 8.130634061172842
3.0049928594181856 4.989001322718158 8.101981546169881
3.00603603838066 4.997579844969233 8.186162639424628
3.007132727655101 4.954764018986559 7.691914413135747
2.989195234073384 4.956343135035742 7.425628074655359
2.975488253085956 5.0124018793527645 8.3496909572367
2.993791332207635 5.030996081481173 8.806212612508372
