mu alpha beta
2.9808162656904558 5.170073391627923 2.0843931667975397
3.072891469882191 5.092492112676924 2.0575466631897705
3.0301363601719187 5.106309153850393 2.07941570019564
3.0345589007833373 4.938073052265807 1.9876331277772075
3.0285814843794294 4.908888744221428 1.9671185316648643
3.0350064672743127 5.072412843867705 2.064936710889956
3.0966555267698697 4.970257017808945 1.9266037365661246
3.039369712026275 5.085649627266175 2.0692969806415826
3.0444746207620894 5.129185090634084 2.0816913464536633
3.057124954568688 4.908543558975651 1.8797597260885632
2.95121875239455 4.929081558261678 1.9641134572820393
2.9594955617097014 5.138101066638203 2.070915716863715
2.978986700915679 4.843786178083667 1.8889639205253925
3.0819616742318674 4.884809737293791 1.9077789035717165
3.0914472311778587 5.102935862611592 2.0265237986145
3.09341022201492 5.088891427904355 2.029129112160546
3.05117035516534 4.845686215687943 1.8770589428001307
2.9638187536239013 4.932433394222884 1.892091164493975
3.025621800696163 4.893388584200937 1.9539703765642367
3.0178377207038913 4.84040103207165 1.9024232860659496
2.9355652308649822 4.931691243177782 1.9473116915988533
3.069493289082386 5.0837035326432956 1.9736419261322897
3.0117314022649144 4.88702391392025 1.8679028949431449
2.9313025925929495 5.044266777138032 2.0176681531368996
2.9634116512504054 4.932340390055666 1.8926632767783402
3.099279787551015 5.0230496265686 1.9596775452431916
2.949224050070672 4.888453647111305 1.9157699506901733
3.0845026942159497 5.109034977495878 2.012291987856401
2.9639533478444453 5.034091485762945 2.0371187889340328
2.9721924385243965 5.166308891782065 2.0676252185226893
2.93892141360888 5.11272390454479 2.0369904656010442
3.0426367490156725 5.098773329935726 1.9753263497288107
2.9655540381545897 4.922610200271816 1.965589907901541
3.082492195941207 4.8922769049280195 1.9155370554425648
2.966772915652993 5.14503583500949 2.025776661391823
3.057698866957087 5.032025687414025 1.9356740362498837
3.097962820433582 5.010671713536652 1.951521392521024
2.9509257871916805 4.919617083957354 1.8984873167401164
3.0748348021477807 5.1123708179076734 2.055550413697944
3.082385145505899 5.105261095338337 2.006781516888773
2.947632550166306 4.919693999529116 1.9022184517866205
3.0741532189076866 5.033529131605144 1.9445360432923082
3.0190849974110816 5.164398932256594 2.0338806931852056
2.930336130288111 5.066800521414444 2.018484995643316
3.092389881684658 5.0080059728028505 1.9443147457202739
3.054830283024459 5.151725003746653 2.0341637583028653
2.9337956536042316 5.072096334257936 2.0264362246342342
3.001620308037318 4.903861106169635 1.8748984257585244
3.021714203257504 4.959764343945653 2.0006925699441593
2.940753463029652 5.029451949928992 1.9526409116612955
3.085543491143619 5.084625745200885 2.0366735919118
2.9935698118439142 4.908820781424156 1.9624756893614967
2.968098333224582 5.132385230363072 2.0131153151958117
3.087312369121115 5.058162232989305 1.9719930571565
2.9625673149973117 5.107037821951886 1.992763882499779
3.072603801421874 4.916941098061884 1.8940811242581344
2.933293218337541 4.974543698283927 1.9750237546974192
2.9451802752859897 4.908471468533757 1.9096428900262477
2.927292545540754 5.005056864582673 1.9598809477399972
2.9752042182209077 4.8998972809409915 1.8819078825866424
3.000558491135554 4.914944142012733 1.9676185306613019
3.0909046487777796 5.030924996229414 2.010578729996898
3.07567959877798 4.919424133762481 1.8981170456544056
3.051562065122146 5.033105385391857 1.9365652133557212
3.0249033518346833 4.979904270268347 1.904727550267652
3.000761394015201 4.9650286819741485 2.0025071399357293
3.0196097370527566 5.060917085282722 2.0568406165611757
2.980710334699379 4.864087380243993 1.9131188299656976
3.0302575329468953 4.960799417710249 1.8968743376425152
2.951076839435782 4.929059728620234 1.9567855660510136
3.0738325751468114 4.885191829592102 1.9039578130799515
3.0708142285692537 4.879754412071267 1.902886787647811
3.0173695585012457 5.102803267547304 2.073738332685014
3.0003606018377416 5.129911305771905 2.080498288551024
2.985916005849338 4.854127902257377 1.8815652962367113
3.001432314640753 5.059891433529073 1.9493384712540731
2.9619258575449017 4.880169900741297 1.9117318157108556
3.0082797099923853 4.976811110671919 1.90397899552739
2.9398064693331207 5.058790855357925 2.025533030666547
3.014934398926394 5.0476816247625 1.9414201187668845
3.0598862699285325 5.107838877799387 1.994647527317962
2.9903728446174647 4.903720173628215 1.9547719399013421
3.008754453611485 4.848504882442156 1.8748379494759133
3.014834997307769 4.916852263768486 1.9677718486796825
3.075618205081278 4.912773559112105 1.9006951726310342
2.951253887063778 5.00048777859703 1.9328841267120145
2.978124196401742 4.914226603742481 1.959234323221951
2.939861506558289 4.937024289033894 1.943668424199449
2.9854567683265003 4.882312222511405 1.878695596778197
2.9858723962038516 4.92999037481001 1.9736432009729554
3.0051803456857042 4.907754523020384 1.9595520169067528
3.0594362638431005 4.9037798498544785 1.9450905335901825
3.00503782521244 4.989944603341516 2.01674463469589
3.0712802563372756 4.9892532462015735 1.9239512097780782
2.9764689715469794 4.902930894951982 1.9478643326061924
2.995630753194124 4.850592381060663 1.8930295426003008
3.0697125871839512 4.885770590449406 1.902482376946701
3.045820059444078 4.859428491228425 1.8841316533129338
2.9865618319665694 4.856311962555612 1.89557203066988
2.960945940613635 4.902270433000876 1.9360224599897593
2.942573116229117 5.096279547520336 2.0285426313273813
2.9748235461735844 5.145974175834054 2.066123524136276
2.9917347660377573 5.02502946135758 1.9315876952629687
3.059598169685765 5.0435315157023455 1.94883924668681
3.019751777310966 5.039314888939244 2.043779012192386
2.995126000213868 4.983161572143929 1.909806815532606
2.9784493030782784 5.094115469606131 2.062440794617397
3.005849300213777 4.964811589670975 1.9005352044759574
3.0483642088335654 5.072930777755432 1.9643835587844019
3.0457034138080523 5.147660206262706 2.066509929640862
3.0353204589404004 5.1188102990588344 1.9971391654677153
2.979954079248157 5.059811947614194 2.0489202165160343
2.972898851739088 5.043760965196502 1.9479902509870517
2.992016971090038 5.118155694981514 2.072743194422268
2.9432325443360954 5.092252114310158 2.01057432223325
3.091526609115867 4.983409732903492 1.9748033962133387
2.9672876105646284 4.879836194188539 1.9100749262242847
3.0478591846710006 5.121384644835411 2.066751778310669
2.991284069998805 5.042181264321238 1.9425079566040777
2.9759151663624217 5.0556632609703005 2.04518975068721
3.0626959649241687 5.10080777578537 2.053478310040504
2.956859443026606 4.9002751599699 1.923311470869928
2.9682248337363704 4.9670476438274 1.9113597505263038
3.081086036465214 4.986844732922023 1.932344507492307
3.0256044476353856 4.981916392271268 1.9092683206835876
2.99750731972345 5.15204075118194 2.0740640070014873
2.966167598508957 5.014844748822204 2.019894591262184
3.0919916714517974 5.013314636349788 1.9885445692012875
3.087416718164091 5.019333639572161 1.999634718795403
3.0513243737862625 5.143698021227256 2.040745093934503
3.09024650063082 5.029939985939696 1.9987125508286567
3.033486295026 5.100729981438216 2.0654974709226352
2.9547869367478046 5.112597894961999 2.019533985099867
3.077178359236304 5.089243490658546 2.0002857691419447
3.092263465290162 5.038392525376806 1.9922100033057741
2.949618800200866 5.093172550980812 2.036805424562323
2.9966581913112127 4.867586838583496 1.914947163440994
3.0037145912520726 5.030557349568822 2.0370001588068303
3.000740595174099 4.909709826644616 1.8839688983111413
2.9623394649058015 5.011941497665105 2.015077136609448
2.9353650842545416 4.984043348730148 1.9583925293460036
2.980887907417618 4.873414554441373 1.8903268484231472
2.9979719451372153 5.1503588276956735 2.033785732572919
2.978659470964062 5.004375193842792 2.0173404033838036
2.9952258465672195 4.914778960140063 1.8866299564828664
3.017626334592155 4.906436753085251 1.9547860815530413
2.9509836826822293 4.9186842224779355 1.928925214122574
3.0349747841857355 5.153799123238339 2.0470192593295793
3.06803222037028 5.005918306960095 1.9346610804511075
2.9413758783007093 5.01346908852019 1.9559404985114859
2.988176979747552 4.940372844444747 1.9775439019060612
2.999996593373666 5.129691826286532 2.0097756135937845
3.0163764197984664 5.159983893441627 2.0598759676319
3.000339351838313 5.075517988061472 1.965061912147969
3.0815973114797184 4.929098467760366 1.9308263909396044
3.0161305766422637 5.1045253179388625 2.067507811756028
2.9895953741474486 4.865019407648625 1.892631469844595
2.960129747952125 5.049925175517274 2.0316615257994024
2.9633028123816736 5.1178061777663055 2.018456892921163
3.0134829100365317 5.007809363023015 1.9237242420063225
3.012227965247474 5.159210231097438 2.0564813196171055
3.0854178103469723 4.946586788967675 1.941858055162558
3.0374022516421646 4.873369038414022 1.8843494195564925
3.052810030337228 5.0523869929994305 2.0386666939369507
2.965145285628931 5.126056367185003 2.0303306883847245
3.0764384156476714 5.092802560278127 2.0261608072325874
3.002742596539077 4.904403120416272 1.9508693195480529
2.9919877771389487 4.8904486322339675 1.8848002024078951
3.061258946959332 5.028299824996848 2.0226595743782347
2.992855082453495 5.140061936566146 2.0255699331525867
3.0467558448194954 4.986052396334685 2.0046770471971938
3.0557064386381154 5.028256480534469 2.0250913490667304
2.9732514906126655 4.893640588792402 1.9271689922637236
3.073626879272786 4.9180967345079445 1.9336983520025104
2.972269498013729 5.003271833461821 2.0123326505975365
2.95741779816824 4.937404047672167 1.9134281317350559
3.065439861813343 5.046767434961677 2.028297787978091
3.0086018556203125 5.156099670762828 2.0571815855524047
2.987515226233179 5.084222350696435 2.0560306102766877
2.9416326114197453 5.026611260171061 1.9676014777049988
3.0097031590246806 5.070727674072734 2.0537752029848413
2.9505008509980115 4.947589632908306 1.9574251271831244
2.9816835960491406 5.076924065051961 2.051418371439399
2.9795931680222054 5.039809805237294 2.0343626161257755
3.0852202336625965 4.998187594906235 1.983487186863394
2.9792977308724504 5.109921541711531 2.0003246371518006
3.0871238012926447 4.989210643502035 1.9502525759432452
3.068231360626066 4.956661987312388 1.915889775262178
3.0272606132784006 5.149184420398449 2.041090920708621
2.9914799823009437 5.149766350960803 2.0536912962941263
3.08245775214391 5.043778346642985 1.9746692069313623
3.047387096108936 4.975358208138566 1.996855707061263
2.938317732857188 5.018499063453942 1.973806562801136
2.981641203529394 4.883940011536625 1.8937957097417186
2.9650128782604313 5.06299655420554 2.037564978488612
3.030314979020522 4.976816812128299 2.0017294364516665
2.9460709186274583 4.9609583877678585 1.9598407049945774
2.9690753636265104 4.921701537063978 1.9030158444576175
3.0159828436001423 4.876089060584728 1.8839112109043827
3.021916629819246 5.100445150969856 2.062508012215506
3.0363221433886904 5.058966957925509 1.958011663703636
3.0719912636555105 5.051482196382779 1.9696112648334672
3.0782248771826204 4.934080092660603 1.9281816186481238
2.951281396791728 4.957110744827315 1.9272960651379267
3.0215960933098467 5.08615124705078 1.9751807777857224
3.0758228420854583 4.979244813423734 1.9813930188984632
2.9960229023575464 5.080756107298776 1.9725623606054696
3.000441826697118 4.968584395893527 1.9082808910103344
3.0337027244116443 4.893000209095397 1.8868729680662677
2.9929560790381293 4.871937060082024 1.896068358775734
3.030603918366614 4.8697870511332555 1.906177808573839
3.017954209384564 4.969571100098785 1.9080713124076514
3.001993313386851 5.138671239805047 2.0655172277128115
2.9765369654681977 5.0810931662763945 1.9791591321634272
2.952347448143314 4.936163399357118 1.9266576887160671
3.0208692604452176 4.9802560163283704 2.0038947123791155
3.007808148869158 5.149833321669983 2.046441363066507
2.9693594588619687 4.917925317853616 1.903843607440387
3.0485644230236737 5.087138523627933 2.049881041176897
2.9513163634184734 4.965475571737162 1.9309070577746998
2.9548497137229637 5.090037616863362 2.0063015413416148
3.041765518140496 4.983760395520159 2.0023515777360803
2.9874127628935305 4.87650842251444 1.9019379558244542
3.082625312808094 4.961349219463404 1.95365313062413
3.031915250305455 4.936339721617659 1.8970942881484936
3.016280764976784 5.0738619481779414 2.0525733670669046
3.0114943037340165 4.971547577599514 1.9981369320019935
3.0212837118104243 5.104695344213411 1.9914283365556735
2.9789575376268833 5.010343339368929 1.9339920345177286
2.9771751935851 4.888231553106057 1.9063641022256785
3.0851373325844293 4.981070206931571 1.9618267888424412
3.0040524565492035 4.959618750782348 1.9894575992118557
3.0261712020570526 4.913050484596353 1.9539427986646265
3.0659337470076826 4.945987838196179 1.9143286211647401
2.9736149706356736 4.9115423053160505 1.9411875445342883
3.0602504543085143 5.064216700938776 2.034664314058255
3.025815061310672 4.998363523281472 2.0136651601806035
2.9605930531086004 4.980644511116929 1.9291406344439679
3.059607743795925 5.034410227073054 1.952085864996188
3.0417209901399915 5.057405764383335 1.9600176200383526
3.0065643375135256 4.876941119983194 1.91689454520056
2.973456990853176 5.116766485183655 2.017482312744194
3.0744113243079347 5.0385921513507 2.012146552893
2.9756638989150996 4.89454112325895 1.9042165787538474
3.078804103183495 4.947198361981525 1.9424019865698678
3.0074157833562887 4.9484375857833145 1.9813332008434608
3.082184899666692 4.997637683151569 1.9525345134472272
2.9526714182496154 4.939320220605099 1.9395296012652474
3.013123863525917 4.964679514721522 1.9074119153453246
2.957563177063606 5.098062224983306 2.026707998846061
3.0688737164643323 4.931429381305956 1.9462319208807723
3.033122995952514 5.132372062131046 2.0254201328739416
2.969863791859861 4.904587594918046 1.9091433294674618
3.032886732049569 5.125152262290676 2.0160815003038923
3.0676888799936775 5.057037208920703 2.024993060432527
3.0315181511122438 5.031845958298303 2.0304334650274307
3.037069007384621 5.131697285320577 2.027493758919069
2.9536330146818353 4.937334671218762 1.9364235028154109
3.0715468884055213 4.976083142569788 1.9306510409739328
3.042748854250908 5.0148743399537 2.0186854047974268
2.996963223412761 5.120791976057418 2.00997616004802
2.9649267219329594 4.917511330680064 1.9127534629575746
2.950799358564386 5.053706590997027 2.0156021871295215
2.9938195879675646 5.022698029172959 2.0256269191515734
3.0169009805980105 5.078242171125063 1.9716507047274876
2.9733235264962916 5.109822513828692 2.0490176593773852
3.061777466524865 5.030406234776441 1.9519730459184312
2.955941143229865 4.943002217484316 1.9515123300394133
3.0153799210330416 5.064838304271374 1.96223752835271
2.961758249869396 4.929302431433788 1.9453681062601194
2.957333510908206 4.974372879917107 1.9308284282616066
3.082202286542182 5.034997608388104 1.9785118806032267
3.0716350609925245 5.056668186215647 1.9780495719304834
2.969463466435682 4.946714779279692 1.9677533912531486
3.0511913302370512 4.893424621702124 1.9029520486997367
2.9791908719562334 5.089830102961227 1.9880330142462774
2.961305839689632 5.006513576070116 2.003133879456983
3.0583914311025477 5.032593689582759 1.9519038366077102
2.9913475521543624 5.0032186379479295 2.0137564105917796
2.9798365062160723 4.995395493089183 1.9278361394506895
3.009716729284955 5.115296423578867 2.0620749552018887
3.0331498777101022 4.974771730785561 1.9964447812331647
3.057390217514678 4.907696461738071 1.9310346536163627
3.01786055358542 4.965362951115742 1.9919380526927646
3.0492946022571683 5.116819418537373 2.0470740402551426
2.9893534245960076 5.037790829517134 2.0316389258876613
3.0426282953009225 5.090543290059288 1.987235095408261
3.0216193829040505 5.138851687495444 2.056517396540842
3.0463504503313263 4.933606809475338 1.9628355958674453
2.970720120944568 5.029204167814376 1.9502450742961117
2.9902500515059183 5.122638307475045 2.016591502051656
3.043272758360349 5.124151194622552 2.0247149000199123
3.0222239575923853 4.987336464543065 2.005476836892307
2.9596028795887563 5.022354558948256 1.9533776404720675
2.9879539985445955 5.1270714301602505 2.024177727476461
2.9999352330612044 4.911507061661966 1.949421916956855
3.04654394659871 5.071058846284508 1.9736049201095887
3.0525924731162983 4.963507448373626 1.9820137118807533
3.024136315662699 4.875231306222044 1.897660965410886
3.0454311795831197 5.076196965035949 2.0439395032753396
3.0433344869522614 5.105794761804026 2.0514064608090474
3.0585728646992036 4.905186497010524 1.9208673150160458
2.9998396602370834 5.139237635305688 2.040868211414692
3.0415000187357437 5.112053041768898 2.052536205526608
3.03461384743833 4.893031228498297 1.9286681785849407
3.0754087747752874 5.067121161677691 2.005674162032564
3.003252116937926 5.099319990228624 2.057117481531577
2.9616145859933796 5.09368978026737 2.010201485097826
2.9494689218521164 4.974771640320788 1.9455636818283577
3.0502812093373293 5.119317124990997 2.0303737804109976
3.0325090295474184 4.90291652499334 1.9394758059513297
2.9592525670926677 5.017821690719334 1.952195463317602
3.022913378655938 5.013066427876794 2.019720501184175
3.0526303248876543 5.081130043033419 2.040506691800677
3.0380218836798196 4.903187868746092 1.8955999178298701
2.961854278613626 4.950403284635001 1.9227351649908895
3.0606598212231875 4.9188209622601775 1.9367747400254995
2.998328383846134 5.090194057569617 2.053299216064049
3.046075870017393 5.041520019358948 2.0287750303432968
2.9563205714103895 5.022763179215014 2.0051823672411384
2.9713783704879972 5.075723332511665 2.038491721747225
3.0144033788140145 4.876261479944555 1.9042623503314602
3.081807291371374 5.001297055156051 1.9719543818871412
2.945684847324588 5.0198204882606134 1.9770532889534356
3.0679890258201232 4.927044338388625 1.9305478551172386
2.963104854750134 5.087634488174957 2.0022614535328516
3.074765784195363 5.059171458125085 2.0086098160111012
3.0474817922578197 4.96794377741091 1.9859051769698306
2.9996272834565025 4.881596353398976 1.9001542165408891
2.9951214456529627 5.132556461165556 2.033207890015707
3.051097601799924 4.931613716695368 1.9567568056218043
3.040318831090471 5.12052294962431 2.020738884156144
3.005201707144489 5.119573390992107 2.05880090782494
2.9882980265502934 5.064016962089653 1.9676411192058105
2.9774302276223708 4.945382983481888 1.9682067997319335
3.0282224480245206 4.885916102005948 1.9195575847607054
2.969094796999534 5.033419213908889 1.9555651138914114
2.9478562330253624 5.0288309744248645 1.976472796022419
3.0694133544531748 5.041161120264344 2.0126968354429793
3.0617190730954453 5.0977292900455495 2.017131398106552
3.0269503714651513 4.880882556326654 1.8990180469693612
2.9875280669388102 4.967339751711437 1.9879831121032685
2.9982616495195265 4.941620830855745 1.9719757583067659
3.078163408995999 5.026704063454264 1.9711998231104686
2.94896306395299 5.003666548444835 1.9595920832180533
3.0148247944013846 4.975880763406324 1.997029475532972
2.9882038258826045 5.078312314251782 2.04620919682113
3.0501854919998768 4.912131657955671 1.9038895457931027
2.992873127414533 5.112631120346797 2.055048793611254
2.997158616457382 4.884813026226791 1.9137793708794688
3.021853353102173 5.1105875218801415 2.0571893498459546
3.025176542111412 5.124411426493478 2.0561857542940203
3.004971557906024 4.895597522494146 1.932083452590495
3.0344771101198873 4.8841794742187234 1.9035854996045243
2.9500999541271424 4.972075961811223 1.956370112289674
3.0344735694750664 4.915975683174425 1.9495095937231477
2.9856674022803658 5.071410119960629 2.0426822427085254
3.023634033171742 4.899109074184051 1.89337177348897
3.016048394232132 4.892404114832247 1.892988452825478
3.075050222298723 4.959323940711451 1.952418355277742
3.0540498680740575 5.019211201236148 1.9451273837903216
2.9727670671895137 5.04283181340842 2.0252430563094768
2.977725576184798 5.049367026628953 2.0305438238738285
3.0457784065610642 5.11920427820283 2.038899973637942
3.0110677096049527 5.044124206158842 1.9518740644394017
2.970746399180097 5.092156544457494 2.0387917743876285
2.977163417416781 4.903297109490303 1.9166208195513323
2.959791352271737 5.0855065042107945 2.0201799590011396
3.0269507030575724 5.132890389385281 2.0447894913815707
3.0320090486898046 4.892545911600356 1.8973042618056168
2.948713699650532 5.009329208314659 1.9666617589993431
2.9619806756441927 4.979762246602543 1.9344841079622486
3.0270917961133086 5.091983757524817 2.051279141529651
2.9877783588887685 4.897490021771299 1.9244140935855027
3.0456560528718226 4.937350453801322 1.907021823421009
2.979600068150611 4.950721734438032 1.97169666989614
3.015638266562144 4.93077309111021 1.899614476958338
3.059277525503087 4.916324014927328 1.9185666053966792
2.9595760305084684 5.069676254963523 1.9929043914279376
3.0433546093391453 5.1174383628775635 2.042453512069566
3.012439032354386 4.892101717357241 1.9266493758631742
2.994759241786584 4.943790554936368 1.9060988324705006
3.061119730595237 4.965667435352733 1.9747075858719751
3.0250986772359516 5.129652968623188 2.031139585640438
2.9732712739292193 4.916158330635272 1.9337325555698164
2.964402270392896 4.984031304612408 1.9860553575183182
3.024803485839506 4.93269360553695 1.9641354089842027
2.968671892620525 5.059041933127269 2.0278446003923376
3.0338048125878156 4.9775400410854465 1.9944159442018536
3.0611142950187444 4.93380081607993 1.94719681238971
2.953986694692893 5.060530667839806 1.997860266206565
3.0320687827241084 5.064649465095517 1.9683001803433178
2.967747135360553 5.079429106804892 1.9934049899059954
3.0323741660656696 4.906148173188544 1.8978775976434956
3.069295898717118 4.999159682927195 1.9888557606967792
3.006595588130411 4.887801810405435 1.9181507438277756
2.991771075519959 4.93897771433138 1.9663202055409743
2.993743805492048 4.893751076475186 1.921034991080941
3.0479518524661655 4.905120847182743 1.926938653148297
3.051842754605778 4.905966208637033 1.915127386245632
3.034339162936901 5.125674444830322 2.0351678196260785
2.9670143786709806 4.943613573986229 1.921287315443234
3.0290740789969774 5.033470035808366 1.9476750745765785
2.9900095876676995 5.1167121922011765 2.017979187613986
3.017465201635512 4.9159525463926155 1.949953524809366
3.0154899244901294 4.932698707621427 1.9640877473626228
3.060264248346704 4.933625868377841 1.9468382415808683
3.0684687373733768 5.045289724058699 1.9749600726041723
2.958255296280314 5.017528774883675 1.9995347352920652
3.0722447990682134 5.044396480179171 2.0042270225460572
3.0307796587080476 4.902767863901809 1.9345065660851537
3.048291799749037 5.025051467660904 2.01664892833142
3.0401097276979385 4.898663621180197 1.9040865087301337
3.0031699263915628 4.888572536155753 1.916157841663479
3.0372044617727285 4.927256745491741 1.9557743183598797
3.0584147322077015 5.071700084253467 2.028500726442918
3.0393934669767777 4.8937536308318395 1.9099267284105625
2.9795533624283053 4.955727808282611 1.9163860328375364
3.0570811314364383 5.054864408936907 1.9721944290503457
2.951252861450852 5.013317208674407 1.985476202817572
3.020275238439656 4.916903880843341 1.9502256900992312
3.022089961133909 5.123866483794684 2.0513665942483943
2.986633705750348 4.897772242191688 1.9127208730720953
2.965010613877355 4.950152789398915 1.9255378416407432
3.0528359024338925 5.1047031903447415 2.025276763581885
3.0387205944956297 5.078158547304526 1.981306068515253
3.034184612160722 5.033154752007238 2.0251914731675664
2.9856778248878326 5.1206418994771115 2.035326698535015
3.0148209992133483 5.068467997768564 1.9701275113282046
2.9941479755115044 4.892221536204649 1.9123974244798794
2.9832330320986373 4.9190972489939755 1.906968618812836
2.9822089117045687 5.101777581986059 2.006309966697616
2.954561245134855 4.975862011214818 1.964665002132315
2.9817206326871863 4.988573530712048 1.997027545530339
3.052158994931464 4.967197146062 1.921825295728026
2.981429396998111 5.02716222953904 2.018931021561489
3.0026402040051443 5.045382686027949 1.955362727046814
3.0586404016505586 5.088017016814902 2.027281077883826
3.054513859492522 4.940414073700043 1.9573970902338023
3.0314469057646027 5.029715676679188 2.0238194187761187
